Frequency[MHz];Amplitude RX1[mV] at pwm=100
102.813;1049
102.875;1047
102.938;1037
103.000;1037
103.063;1040
103.125;1044
103.188;1042
103.250;1042
103.313;1047
103.375;1049
103.438;1040
103.500;1040
103.563;1040
103.625;1025
103.688;1044
103.750;1035
103.813;1035
103.875;1035
103.938;1044
104.000;1032
104.063;1042
104.125;1044
104.188;1044
104.250;1044
104.313;1037
104.375;1040
104.438;1044
104.500;1044
104.563;1047
104.625;1044
104.688;1054
104.750;1064
104.813;1059
104.875;1054
104.938;1052
105.000;1047
105.063;1040
105.125;1042
105.188;1044
105.250;1044
105.313;1049
105.375;1047
105.438;1052
105.500;1054
105.563;1047
105.625;1044
105.688;1035
105.750;1044
105.813;1040
105.875;1042
105.938;1040
106.000;1047
106.063;1044
106.125;1052
106.188;1054
106.250;1040
106.313;1035
106.375;1047
106.438;1052
106.500;1049
106.563;1042
106.625;1049
106.688;1057
106.750;1057
106.813;1054
106.875;1054
106.938;1044
107.000;1049
107.063;1052
107.125;1047
107.188;1040
107.250;1030
107.313;1044
107.375;1044
107.438;1044
107.500;1040
107.563;1035
107.625;1040
107.688;1037
107.750;1037
107.813;1052
107.875;1076
107.938;1267
108.000;1442
108.063;1503
108.125;1511
108.188;1442
108.250;1413
108.313;1242
108.375;1091
108.438;1037
108.500;1037
108.563;1040
108.625;1037
108.688;1040
108.750;1037
108.813;1047
108.875;1047
108.938;1037
109.000;1027
109.063;1037
109.125;1032
109.188;1032
109.250;1040
109.313;1035
109.375;1035
109.438;1035
109.500;1044
109.563;1030
109.625;1040
109.688;1037
109.750;1030
109.813;1030
109.875;1040
109.938;1035
110.000;1032
110.063;1044
110.125;1037
110.188;1047
110.250;1037
110.313;1032
110.375;1042
110.438;1040
110.500;1047
110.563;1088
110.625;1110
110.688;1115
110.750;1086
110.813;1091
110.875;1052
110.938;1042
111.000;1040
111.063;1044
111.125;1047
111.188;1032
111.250;1035
111.313;1035
111.375;1035
111.438;1042
111.500;1042
111.563;1047
111.625;1044
111.688;1042
111.750;1044
111.813;1027
111.875;1035
111.938;1042
112.000;1037
112.063;1030
112.125;1035
112.188;1035
112.250;1042
112.313;1037
112.375;1032
112.438;1027
112.500;1042
112.563;1042
112.625;1044
112.688;1032
112.750;1044
112.813;1032
112.875;1042
112.938;1044
113.000;1037
113.063;1042
113.125;1042
113.188;1037
113.250;1032
113.313;1032
113.375;1044
113.438;1040
113.500;1054
113.563;1105
113.625;1145
113.688;1188
113.750;1220
113.813;1176
113.875;1115
113.938;1044
114.000;1040
114.063;1040
114.125;1035
114.188;1030
114.250;1035
114.313;1040
114.375;1030
114.438;1037
114.500;1032
114.563;1035
114.625;1032
114.688;1030
114.750;1035
114.813;1035
114.875;1025
114.938;1037
115.000;1040
115.063;1037
115.125;1025
115.188;1022
115.250;1032
115.313;1040
115.375;1035
115.438;1032
115.500;1037
115.563;1032
115.625;1037
115.688;1025
115.750;1032
115.813;1040
115.875;1020
115.938;1030
116.000;1032
116.063;1032
116.125;1032
116.188;1027
116.250;1035
116.313;1027
116.375;1040
116.438;1032
116.500;1035
116.563;1030
116.625;1030
116.688;1030
116.750;1022
116.813;1030
116.875;1020
116.938;1042
117.000;1032
117.063;1037
117.125;1030
117.188;1032
117.250;1037
117.313;1040
117.375;1035
117.438;1032
117.500;1030
117.563;1030
117.625;1032
117.688;1025
117.750;1035
117.813;1040
117.875;1030
117.938;1037
118.000;1042
118.063;1042
118.125;1032
118.188;1030
118.250;1030
118.313;1032
118.375;1037
118.438;1035
118.500;1032
118.563;1035
118.625;1032
118.688;1022
118.750;1027
118.813;1030
118.875;1032
118.938;1040
119.000;1032
119.063;1032
119.125;1035
119.188;1030
119.250;1032
119.313;1032
119.375;1037
119.438;1030
119.500;1027
119.563;1035
119.625;1032
119.688;1030
119.750;1037
119.813;1037
119.875;1037
119.938;1025
120.000;1035
120.063;1035
120.125;1030
120.188;1025
120.250;1030
120.313;1032
120.375;1027
120.438;1030
120.500;1025
120.563;1035
120.625;1035
120.688;1022
120.750;1035
120.813;1027
120.875;1025
120.938;1037
121.000;1035
121.063;1035
121.125;1032
121.188;1025
121.250;1025
121.313;1032
121.375;1018
121.438;1032
121.500;1027
121.563;1035
121.625;1057
121.688;1071
121.750;1071
121.813;1047
121.875;1044
121.938;1032
122.000;1032
122.063;1027
122.125;1025
122.188;1018
122.250;1027
122.313;1035
122.375;1030
122.438;1035
122.500;1025
122.563;1040
122.625;1035
122.688;1032
122.750;1025
122.813;1030
122.875;1027
122.938;1030
123.000;1035
123.063;1035
123.125;1027
123.188;1027
123.250;1030
123.313;1025
123.375;1035
123.438;1025
123.500;1027
123.563;1040
123.625;1044
123.688;1049
123.750;1062
123.813;1054
123.875;1047
123.938;1035
124.000;1030
124.063;1027
124.125;1032
124.188;1035
124.250;1035
124.313;1032
124.375;1027
124.438;1027
124.500;1025
124.563;1030
124.625;1037
124.688;1027
124.750;1032
124.813;1027
124.875;1032
124.938;1037
125.000;1052
125.063;1076
125.125;1054
125.188;1044
125.250;1044
125.313;1032
125.375;1032
125.438;1032
125.500;1032
125.563;1032
125.625;1027
125.688;1022
125.750;1037
125.813;1032
125.875;1022
125.938;1032
126.000;1032
126.063;1027
126.125;1035
126.188;1040
126.250;1030
126.313;1022
126.375;1032
126.438;1022
126.500;1020
126.563;1032
126.625;1027
126.688;1025
126.750;1030
126.813;1022
126.875;1025
126.938;1032
127.000;1025
127.063;1025
127.125;1027
127.188;1032
127.250;1035
127.313;1025
127.375;1022
127.438;1022
127.500;1032
127.563;1030
127.625;1022
127.688;1032
127.750;1030
127.813;1030
127.875;1032
127.938;1020
128.000;1027
128.063;1030
128.125;1030
128.188;1030
128.250;1030
128.313;1032
128.375;1032
128.438;1022
128.500;1020
128.563;1030
128.625;1027
128.688;1037
128.750;1037
128.813;1035
128.875;1032
128.938;1032
129.000;1035
129.063;1040
129.125;1037
129.188;1025
129.250;1030
129.313;1025
129.375;1037
129.438;1037
129.500;1032
129.563;1035
129.625;1032
129.688;1030
129.750;1022
129.813;1032
129.875;1025
129.938;1025
130.000;1030
130.063;1030
130.125;1030
130.188;1025
130.250;1032
130.313;1035
130.375;1022
130.438;1032
130.500;1037
130.563;1020
130.625;1030
130.688;1037
130.750;1020
130.813;1035
130.875;1032
130.938;1037
131.000;1030
131.063;1035
131.125;1027
131.188;1025
131.250;1027
131.313;1027
131.375;1022
131.438;1030
131.500;1032
131.563;1037
131.625;1022
131.688;1025
131.750;1027
131.813;1025
131.875;1030
131.938;1030
132.000;1022
132.063;1025
132.125;1030
132.188;1032
132.250;1022
132.313;1032
132.375;1032
132.438;1027
132.500;1032
132.563;1027
132.625;1054
132.688;1137
132.750;1188
132.813;1181
132.875;1120
132.938;1110
133.000;1044
133.063;1037
133.125;1035
133.188;1025
133.250;1027
133.313;1022
133.375;1025
133.438;1035
133.500;1037
133.563;1052
133.625;1037
133.688;1032
133.750;1025
133.813;1030
133.875;1032
133.938;1030
134.000;1030
134.063;1027
134.125;1027
134.188;1035
134.250;1025
134.313;1032
134.375;1027
134.438;1025
134.500;1027
134.563;1027
134.625;1037
134.688;1035
134.750;1027
134.813;1032
134.875;1030
134.938;1027
135.000;1088
135.063;1110
135.125;1123
135.188;1086
135.250;1074
135.313;1040
135.375;1037
135.438;1022
135.500;1030
135.563;1035
135.625;1035
135.688;1025
135.750;1020
135.813;1030
135.875;1025
135.938;1037
136.000;1025
136.063;1032
136.125;1030
136.188;1025
136.250;1032
136.313;1030
136.375;1030
136.438;1040
136.500;1042
136.563;1025
136.625;1027
136.688;1027
136.750;1027
136.813;1025
136.875;1025
136.938;1030
137.000;1020
137.063;1022
137.125;1022
137.188;1022
137.250;1018
137.313;1020
137.375;1027
137.438;1022
137.500;1030
137.563;1035
137.625;1020
137.688;1027
137.750;1030
137.813;1020
137.875;1020
137.938;1015
138.000;1027
138.063;1018
138.125;1018
138.188;1027
138.250;1020
138.313;1025
138.375;1032
138.438;1030
138.500;1030
138.563;1025
138.625;1025
138.688;1020
138.750;1032
138.813;1015
138.875;1025
138.938;1015
139.000;1025
139.063;1020
139.125;1030
139.188;1022
139.250;1030
139.313;1022
139.375;1027
139.438;1030
139.500;1027
139.563;1025
139.625;1022
139.688;1027
139.750;1030
139.813;1027
139.875;1015
139.938;1020
140.000;1027
140.063;1025
140.125;1030
140.188;1037
140.250;1027
140.313;1025
140.375;1025
140.438;1032
140.500;1018
140.563;1071
140.625;1101
140.688;1123
140.750;1169
140.813;1118
140.875;1098
140.938;1032
141.000;1027
141.063;1025
141.125;1020
141.188;1018
141.250;1030
141.313;1015
141.375;1022
141.438;1022
141.500;1022
141.563;1025
141.625;1015
141.688;1025
141.750;1030
141.813;1025
141.875;1025
141.938;1027
142.000;1022
142.063;1022
142.125;1030
142.188;1032
142.250;1022
142.313;1013
142.375;1025
142.438;1022
142.500;1022
142.563;1025
142.625;1027
142.688;1022
142.750;1022
142.813;1020
142.875;1022
142.938;1025
143.000;1030
143.063;1022
143.125;1025
143.188;1025
143.250;1018
143.313;1030
143.375;1020
143.438;1027
143.500;1030
143.563;1020
143.625;1027
143.688;1035
143.750;1044
143.813;1049
143.875;1047
143.938;1040
144.000;1035
144.063;1032
144.125;1015
144.188;1030
144.250;1022
144.313;1020
144.375;1022
144.438;1018
144.500;1020
144.563;1030
144.625;1027
144.688;1032
144.750;1020
144.813;1027
144.875;1022
144.938;1027
145.000;1025
145.063;1020
145.125;1025
145.188;1032
145.250;1032
145.313;1018
145.375;1015
145.438;1013
145.500;1022
145.563;1022
145.625;1020
145.688;1030
145.750;1037
145.813;1032
145.875;1049
145.938;1032
146.000;1035
146.063;1022
146.125;1022
146.188;1025
146.250;1035
146.313;1025
146.375;1027
146.438;1018
146.500;1025
146.563;1025
146.625;1025
146.688;1025
146.750;1025
146.813;1030
146.875;1027
146.938;1030
147.000;1020
147.063;1020
147.125;1022
147.188;1018
147.250;1027
147.313;1025
147.375;1030
147.438;1027
147.500;1020
147.563;1027
147.625;1027
147.688;1025
147.750;1025
147.813;1030
147.875;1020
147.938;1022
148.000;1018
148.063;1018
148.125;1010
148.188;1018
148.250;1015
148.313;1018
148.375;1020
148.438;1018
148.500;1020
148.563;1020
148.625;1015
148.688;1015
148.750;1015
148.813;1008
148.875;1010
148.938;1015
149.000;1015
149.063;1015
149.125;1015
149.188;1025
149.250;1018
149.313;1022
149.375;1025
149.438;1022
149.500;1020
149.563;1010
149.625;1010
149.688;1018
149.750;1018
149.813;1015
149.875;1018
149.938;1018
150.000;1022
150.063;1010
150.125;1013
150.188;1030
150.250;1025
150.313;1025
150.375;1010
150.438;1005
150.500;1022
150.563;1027
150.625;1018
150.688;1020
150.750;1020
150.813;1027
150.875;1027
150.938;1018
151.000;1022
151.063;1018
151.125;1018
151.188;1018
151.250;1018
151.313;1013
151.375;1013
151.438;1013
151.500;1022
151.563;1020
151.625;1027
151.688;1022
151.750;1020
151.813;1018
151.875;1022
151.938;1015
152.000;1027
152.063;1022
152.125;1020
152.188;1015
152.250;1018
152.313;1015
152.375;1022
152.438;1025
152.500;1020
152.563;1020
152.625;1018
152.688;1010
152.750;1018
152.813;1020
152.875;1018
152.938;1018
153.000;1018
153.063;1013
153.125;1018
153.188;1013
153.250;1018
153.313;1015
153.375;1020
153.438;1015
153.500;1025
153.563;1020
153.625;1022
153.688;1022
153.750;1020
153.813;1015
153.875;1027
153.938;1008
154.000;1018
154.063;1018
154.125;1015
154.188;1022
154.250;1013
154.313;1013
154.375;1018
154.438;1015
154.500;1005
154.563;1020
154.625;1018
154.688;1015
154.750;1091
154.813;1186
154.875;1252
154.938;1230
155.000;1176
155.063;1147
155.125;1044
155.188;1018
155.250;1018
155.313;1020
155.375;1025
155.438;1018
155.500;1022
155.563;1027
155.625;1022
155.688;1025
155.750;1027
155.813;1013
155.875;1015
155.938;1008
156.000;1015
156.063;1008
156.125;1015
156.188;1010
156.250;1022
156.313;1020
156.375;1010
156.438;1013
156.500;1013
156.563;1018
156.625;1022
156.688;1018
156.750;1020
156.813;1022
156.875;1022
156.938;1015
157.000;1010
157.063;1020
157.125;1018
157.188;1015
157.250;1013
157.313;1013
157.375;1020
157.438;1018
157.500;1013
157.563;1013
157.625;1018
157.688;1018
157.750;1020
157.813;1018
157.875;1015
157.938;1020
158.000;1020
158.063;1015
158.125;1005
158.188;1025
158.250;1018
158.313;1003
158.375;1010
158.438;1008
158.500;1013
158.563;1013
158.625;1010
158.688;1013
158.750;1008
158.813;1015
158.875;1010
158.938;1020
159.000;1020
159.063;1013
159.125;1008
159.188;1015
159.250;1018
159.313;1003
159.375;1018
159.438;1018
159.500;1015
159.563;1018
159.625;1008
159.688;1018
159.750;1015
159.813;1015
159.875;1015
159.938;1008
160.000;1013
160.063;1018
160.125;1015
160.188;1015
160.250;1010
160.313;1005
160.375;1018
160.438;1015
160.500;1018
160.563;1005
160.625;1013
160.688;1018
160.750;1015
160.813;1013
160.875;1010
160.938;1015
161.000;1015
161.063;1013
