Frequency[MHz];Amplitude RX1[mV] at pwm=100
117.813;825
117.875;822
117.938;832
118.000;834
118.063;825
118.125;839
118.188;827
118.250;822
118.313;830
118.375;825
118.438;820
118.500;837
118.563;832
118.625;830
118.688;830
118.750;830
118.813;825
118.875;830
118.938;849
119.000;832
119.063;832
119.125;847
119.188;827
119.250;832
119.313;844
119.375;837
119.438;837
119.500;837
119.563;837
119.625;832
119.688;839
119.750;844
119.813;839
119.875;834
119.938;854
120.000;842
120.063;847
120.125;847
120.188;844
120.250;844
120.313;839
120.375;839
120.438;832
120.500;839
120.563;834
120.625;837
120.688;832
120.750;842
120.813;837
120.875;842
120.938;847
121.000;834
121.063;839
121.125;842
121.188;844
121.250;849
121.313;864
121.375;864
121.438;874
121.500;866
121.563;871
121.625;878
121.688;903
121.750;905
121.813;883
121.875;881
121.938;854
122.000;837
122.063;834
122.125;842
122.188;842
122.250;839
122.313;832
122.375;834
122.438;830
122.500;830
122.563;839
122.625;827
122.688;822
122.750;834
122.813;827
122.875;822
122.938;827
123.000;830
123.063;825
123.125;830
123.188;830
123.250;822
123.313;825
123.375;827
123.438;834
123.500;849
123.563;864
123.625;861
123.688;854
123.750;859
123.813;825
123.875;825
123.938;820
124.000;820
124.063;827
124.125;822
124.188;832
124.250;820
124.313;822
124.375;837
124.438;820
124.500;825
124.563;832
124.625;827
124.688;820
124.750;827
124.813;822
124.875;822
124.938;825
125.000;830
125.063;830
125.125;830
125.188;839
125.250;834
125.313;834
125.375;842
125.438;837
125.500;837
125.563;834
125.625;825
125.688;817
125.750;825
125.813;820
125.875;820
125.938;827
126.000;822
126.063;822
126.125;815
126.188;825
126.250;820
126.313;822
126.375;834
126.438;822
126.500;844
126.563;935
126.625;986
126.688;944
126.750;922
126.813;895
126.875;876
126.938;834
127.000;830
127.063;830
127.125;825
127.188;834
127.250;822
127.313;820
127.375;825
127.438;827
127.500;825
127.563;827
127.625;837
127.688;827
127.750;822
127.813;837
127.875;830
127.938;830
128.000;834
128.063;830
128.125;825
128.188;837
128.250;827
128.313;832
128.375;832
128.438;827
128.500;822
128.563;832
128.625;832
128.688;822
128.750;830
128.813;832
128.875;822
128.938;827
129.000;842
129.063;827
