Frequency[MHz];Amplitude RX1[mV] at pwm=100
250.875;1376
250.938;1376
251.000;1374
251.063;1369
251.125;1345
251.188;1340
251.250;1335
251.313;1354
251.375;1364
251.438;1372
251.500;1376
251.563;1369
251.625;1359
251.688;1364
251.750;1372
251.813;1401
251.875;1416
251.938;1403
252.000;1408
252.063;1403
252.125;1423
252.188;1433
252.250;1447
252.313;1474
252.375;1442
252.438;1411
252.500;1369
252.563;1337
252.625;1335
252.688;1328
252.750;1335
252.813;1320
252.875;1311
252.938;1313
253.000;1318
253.063;1337
253.125;1318
253.188;1333
253.250;1323
253.313;1325
253.375;1325
253.438;1323
253.500;1335
253.563;1374
253.625;1396
253.688;1418
253.750;1403
253.813;1391
253.875;1381
253.938;1364
254.000;1357
254.063;1347
254.125;1325
254.188;1325
254.250;1318
254.313;1303
254.375;1323
254.438;1318
254.500;1323
254.563;1337
254.625;1325
254.688;1337
254.750;1328
254.813;1337
254.875;1323
254.938;1318
255.000;1311
255.063;1320
255.125;1315
255.188;1328
255.250;1354
255.313;1367
255.375;1391
255.438;1379
255.500;1379
255.563;1374
255.625;1354
255.688;1367
255.750;1357
255.813;1352
255.875;1337
255.938;1325
256.000;1328
256.063;1320
256.125;1335
256.188;1320
256.250;1342
256.313;1333
256.375;1335
256.438;1337
256.500;1335
256.563;1354
256.625;1362
256.688;1369
256.750;1364
256.813;1374
256.875;1379
256.938;1381
257.000;1384
257.063;1372
257.125;1386
257.188;1384
257.250;1391
257.313;1381
257.375;1379
257.438;1359
257.500;1352
257.563;1347
257.625;1337
257.688;1345
257.750;1345
257.813;1347
257.875;1337
257.938;1337
258.000;1340
258.063;1328
258.125;1350
258.188;1350
258.250;1347
258.313;1362
258.375;1379
258.438;1389
258.500;1408
258.563;1420
258.625;1413
258.688;1411
258.750;1420
258.813;1418
258.875;1420
258.938;1406
259.000;1413
259.063;1403
259.125;1403
259.188;1408
259.250;1411
259.313;1408
259.375;1416
259.438;1416
259.500;1413
259.563;1430
259.625;1423
259.688;1437
259.750;1447
259.813;1440
259.875;1457
259.938;1450
260.000;1455
260.063;1437
260.125;1445
260.188;1447
260.250;1440
260.313;1442
260.375;1430
260.438;1455
260.500;1452
260.563;1459
260.625;1462
260.688;1467
260.750;1464
260.813;1474
260.875;1467
260.938;1455
261.000;1440
261.063;1452
261.125;1435
261.188;1442
261.250;1437
261.313;1440
261.375;1433
261.438;1437
261.500;1437
261.563;1445
261.625;1447
261.688;1447
261.750;1462
261.813;1472
261.875;1477
261.938;1481
262.000;1472
262.063;1481
262.125;1474
262.188;1484
262.250;1486
262.313;1484
262.375;1489
262.438;1474
262.500;1464
262.563;1459
262.625;1450
262.688;1447
262.750;1433
262.813;1428
262.875;1416
262.938;1425
263.000;1413
263.063;1430
263.125;1418
263.188;1408
263.250;1423
263.313;1425
263.375;1425
263.438;1428
263.500;1428
263.563;1413
263.625;1425
263.688;1430
263.750;1447
263.813;1464
263.875;1467
263.938;1469
264.000;1477
264.063;1472
264.125;1452
264.188;1440
264.250;1411
264.313;1394
264.375;1398
264.438;1391
264.500;1376
264.563;1381
264.625;1376
264.688;1374
264.750;1364
264.813;1376
264.875;1379
264.938;1364
265.000;1374
265.063;1372
265.125;1364
265.188;1350
265.250;1359
265.313;1367
265.375;1389
265.438;1401
265.500;1408
265.563;1406
265.625;1389
265.688;1389
265.750;1367
265.813;1362
265.875;1345
265.938;1325
266.000;1340
266.063;1325
266.125;1333
266.188;1325
266.250;1323
266.313;1323
266.375;1315
266.438;1318
266.500;1323
266.563;1323
266.625;1330
266.688;1323
266.750;1320
266.813;1333
266.875;1352
266.938;1359
267.000;1372
267.063;1384
267.125;1379
267.188;1359
267.250;1359
267.313;1335
267.375;1333
267.438;1330
267.500;1325
267.563;1340
267.625;1340
267.688;1340
267.750;1345
267.813;1350
267.875;1354
267.938;1369
268.000;1384
268.063;1372
268.125;1362
268.188;1347
268.250;1330
268.313;1347
268.375;1354
268.438;1354
268.500;1359
268.563;1369
268.625;1374
268.688;1374
268.750;1374
268.813;1384
268.875;1374
268.938;1369
269.000;1369
269.063;1379
269.125;1381
269.188;1398
269.250;1391
269.313;1401
269.375;1408
269.438;1406
269.500;1416
269.563;1416
269.625;1428
269.688;1447
269.750;1447
269.813;1452
269.875;1464
269.938;1499
270.000;1564
270.063;1599
270.125;1621
270.188;1633
270.250;1604
270.313;1557
270.375;1511
270.438;1484
270.500;1503
270.563;1486
270.625;1491
270.688;1496
270.750;1503
270.813;1511
270.875;1508
270.938;1506
271.000;1513
271.063;1516
271.125;1518
271.188;1508
271.250;1516
271.313;1513
271.375;1511
271.438;1499
271.500;1501
271.563;1496
271.625;1516
271.688;1499
271.750;1496
271.813;1496
271.875;1496
271.938;1491
272.000;1496
272.063;1494
272.125;1496
272.188;1489
272.250;1491
272.313;1484
272.375;1474
272.438;1477
272.500;1484
272.563;1472
272.625;1484
272.688;1479
272.750;1477
272.813;1479
272.875;1481
272.938;1474
273.000;1484
273.063;1479
273.125;1496
273.188;1494
273.250;1503
273.313;1503
273.375;1503
273.438;1542
273.500;1625
273.563;1657
273.625;1745
273.688;1657
273.750;1735
273.813;1613
273.875;1579
273.938;1494
274.000;1499
274.063;1499
274.125;1501
274.188;1508
274.250;1499
274.313;1501
274.375;1484
274.438;1481
274.500;1469
274.563;1474
274.625;1472
274.688;1455
274.750;1459
274.813;1457
274.875;1447
274.938;1445
275.000;1452
275.063;1452
275.125;1445
275.188;1459
275.250;1462
275.313;1462
275.375;1450
275.438;1447
275.500;1440
275.563;1440
275.625;1433
275.688;1425
275.750;1430
275.813;1428
275.875;1425
275.938;1433
276.000;1435
276.063;1420
276.125;1420
276.188;1428
276.250;1420
276.313;1423
276.375;1423
276.438;1420
276.500;1413
276.563;1406
276.625;1396
276.688;1398
276.750;1394
276.813;1411
276.875;1386
276.938;1386
277.000;1381
277.063;1386
277.125;1376
277.188;1372
277.250;1379
277.313;1386
277.375;1391
277.438;1394
277.500;1379
277.563;1364
277.625;1359
277.688;1354
277.750;1352
277.813;1350
277.875;1347
277.938;1352
278.000;1342
278.063;1340
278.125;1347
278.188;1352
278.250;1359
278.313;1369
278.375;1362
278.438;1367
278.500;1364
278.563;1357
278.625;1359
278.688;1362
278.750;1367
278.813;1347
278.875;1342
278.938;1335
279.000;1333
279.063;1328
279.125;1330
279.188;1335
279.250;1320
279.313;1330
279.375;1340
279.438;1330
279.500;1330
279.563;1325
279.625;1340
279.688;1330
279.750;1333
279.813;1325
279.875;1320
279.938;1315
280.000;1330
280.063;1328
280.125;1320
280.188;1335
280.250;1340
280.313;1350
280.375;1372
280.438;1359
280.500;1401
280.563;1398
280.625;1423
280.688;1420
280.750;1450
280.813;1457
280.875;1457
280.938;1455
281.000;1455
281.063;1501
281.125;1496
281.188;1511
281.250;1511
281.313;1516
281.375;1533
281.438;1496
281.500;1479
281.563;1479
281.625;1491
281.688;1484
281.750;1484
281.813;1479
281.875;1481
281.938;1481
282.000;1474
282.063;1477
282.125;1479
282.188;1484
282.250;1489
282.313;1486
282.375;1503
282.438;1496
282.500;1501
282.563;1491
282.625;1491
282.688;1503
282.750;1506
282.813;1506
282.875;1503
282.938;1520
283.000;1508
283.063;1511
283.125;1525
283.188;1528
283.250;1528
283.313;1538
283.375;1545
283.438;1542
283.500;1542
283.563;1557
283.625;1540
283.688;1533
283.750;1530
283.813;1533
283.875;1530
283.938;1528
284.000;1528
284.063;1525
284.125;1533
284.188;1520
284.250;1540
284.313;1523
284.375;1540
284.438;1540
284.500;1542
284.563;1552
284.625;1547
284.688;1555
284.750;1552
284.813;1545
284.875;1557
284.938;1557
285.000;1560
285.063;1555
285.125;1552
285.188;1540
285.250;1545
285.313;1535
285.375;1528
285.438;1545
285.500;1525
285.563;1530
285.625;1520
285.688;1511
285.750;1523
285.813;1518
285.875;1518
285.938;1516
286.000;1520
286.063;1525
286.125;1503
286.188;1503
286.250;1496
286.313;1484
286.375;1499
286.438;1503
286.500;1489
286.563;1479
286.625;1484
286.688;1489
286.750;1491
286.813;1486
286.875;1489
286.938;1467
287.000;1474
287.063;1469
287.125;1469
287.188;1472
287.250;1467
287.313;1469
287.375;1474
287.438;1462
287.500;1467
287.563;1472
287.625;1469
287.688;1477
287.750;1486
287.813;1489
287.875;1520
287.938;1608
288.000;1794
288.063;1870
288.125;1901
288.188;1923
288.250;1889
288.313;1843
288.375;1716
288.438;1525
288.500;1447
288.563;1450
288.625;1435
288.688;1435
288.750;1425
288.813;1433
288.875;1430
288.938;1433
289.000;1413
289.063;1408
289.125;1416
289.188;1420
289.250;1401
289.313;1420
289.375;1420
289.438;1416
289.500;1435
289.563;1418
289.625;1418
289.688;1403
289.750;1398
289.813;1420
289.875;1401
289.938;1408
290.000;1403
290.063;1396
290.125;1389
290.188;1386
290.250;1391
290.313;1384
290.375;1374
290.438;1354
290.500;1376
290.563;1372
290.625;1374
290.688;1359
290.750;1372
290.813;1367
290.875;1367
290.938;1374
291.000;1362
291.063;1374
291.125;1359
291.188;1364
291.250;1374
291.313;1372
291.375;1374
291.438;1374
291.500;1374
291.563;1386
291.625;1386
291.688;1386
291.750;1386
291.813;1367
291.875;1386
291.938;1391
292.000;1396
292.063;1394
292.125;1376
292.188;1381
292.250;1372
292.313;1354
292.375;1364
292.438;1362
292.500;1347
292.563;1347
292.625;1374
292.688;1367
292.750;1362
292.813;1367
292.875;1369
292.938;1362
293.000;1369
293.063;1364
293.125;1369
293.188;1347
293.250;1347
293.313;1369
293.375;1362
293.438;1364
293.500;1379
293.563;1374
293.625;1367
293.688;1369
293.750;1374
293.813;1374
293.875;1362
293.938;1340
294.000;1367
294.063;1379
294.125;1369
294.188;1359
294.250;1367
294.313;1376
294.375;1369
294.438;1381
294.500;1379
294.563;1354
294.625;1337
294.688;1367
294.750;1374
294.813;1369
294.875;1420
294.938;1484
295.000;1501
295.063;1525
295.125;1511
295.188;1477
295.250;1418
295.313;1345
295.375;1354
295.438;1369
295.500;1372
295.563;1364
295.625;1386
295.688;1369
295.750;1374
295.813;1379
295.875;1384
295.938;1396
296.000;1345
296.063;1379
296.125;1401
296.188;1408
296.250;1401
296.313;1423
296.375;1418
296.438;1582
296.500;1491
296.563;1545
296.625;1533
296.688;1564
296.750;1560
296.813;1530
296.875;1542
296.938;1557
297.000;1596
297.063;1618
297.125;1613
297.188;1630
297.250;1582
297.313;1579
297.375;1406
297.438;1379
297.500;1418
297.563;1416
297.625;1416
297.688;1401
297.750;1396
297.813;1401
297.875;1401
297.938;1408
298.000;1401
298.063;1367
298.125;1374
298.188;1401
298.250;1386
298.313;1386
298.375;1374
298.438;1394
298.500;1384
298.563;1386
298.625;1381
298.688;1384
298.750;1364
298.813;1376
298.875;1374
298.938;1384
299.000;1379
299.063;1391
299.125;1398
299.188;1376
299.250;1381
299.313;1396
299.375;1389
299.438;1389
299.500;1381
299.563;1398
299.625;1386
299.688;1391
299.750;1384
299.813;1396
299.875;1401
299.938;1401
300.000;1425
300.063;1435
300.125;1428
300.188;1455
300.250;1445
300.313;1413
300.375;1406
300.438;1401
300.500;1420
300.563;1418
300.625;1433
300.688;1437
300.750;1437
300.813;1420
300.875;1413
300.938;1411
301.000;1433
301.063;1423
301.125;1428
301.188;1403
301.250;1411
301.313;1416
301.375;1418
301.438;1420
301.500;1450
301.563;1479
301.625;1477
301.688;1477
301.750;1462
301.813;1442
301.875;1433
301.938;1425
302.000;1428
302.063;1418
302.125;1420
302.188;1418
302.250;1416
302.313;1413
302.375;1406
302.438;1416
302.500;1428
302.563;1423
302.625;1408
302.688;1411
302.750;1416
302.813;1423
302.875;1423
302.938;1403
303.000;1394
303.063;1416
303.125;1420
303.188;1408
303.250;1406
303.313;1408
303.375;1411
303.438;1406
303.500;1391
303.563;1394
303.625;1401
303.688;1398
303.750;1396
303.813;1386
303.875;1389
303.938;1403
304.000;1401
304.063;1394
304.125;1386
304.188;1413
304.250;1423
304.313;1416
304.375;1416
304.438;1406
304.500;1408
304.563;1413
304.625;1406
304.688;1391
304.750;1398
304.813;1394
304.875;1403
304.938;1389
305.000;1384
305.063;1372
305.125;1391
305.188;1401
305.250;1381
305.313;1386
305.375;1391
305.438;1396
305.500;1394
305.563;1381
305.625;1391
305.688;1403
305.750;1389
305.813;1374
305.875;1389
305.938;1391
306.000;1394
306.063;1396
306.125;1386
306.188;1389
306.250;1396
306.313;1394
306.375;1391
306.438;1389
306.500;1376
306.563;1403
306.625;1403
306.688;1391
306.750;1394
306.813;1391
306.875;1396
306.938;1396
307.000;1396
307.063;1398
307.125;1376
307.188;1376
307.250;1384
307.313;1369
307.375;1374
307.438;1389
307.500;1384
307.563;1376
307.625;1381
307.688;1389
307.750;1401
307.813;1398
307.875;1376
307.938;1416
308.000;1447
308.063;1486
308.125;1464
308.188;1418
308.250;1416
308.313;1406
308.375;1435
308.438;1420
308.500;1386
308.563;1381
308.625;1394
308.688;1396
308.750;1394
308.813;1391
308.875;1398
308.938;1394
309.000;1379
309.063;1369
309.125;1367
309.188;1372
309.250;1398
309.313;1394
309.375;1425
309.438;1440
309.500;1450
309.563;1450
309.625;1435
309.688;1418
309.750;1420
309.813;1420
309.875;1396
309.938;1374
310.000;1372
310.063;1376
310.125;1376
310.188;1372
310.250;1376
310.313;1374
310.375;1379
310.438;1391
310.500;1374
310.563;1396
310.625;1403
310.688;1411
310.750;1425
310.813;1423
310.875;1401
310.938;1394
311.000;1381
311.063;1376
311.125;1374
311.188;1376
311.250;1389
311.313;1381
311.375;1374
311.438;1396
311.500;1408
311.563;1437
311.625;1477
311.688;1479
311.750;1491
311.813;1501
311.875;1506
311.938;1479
312.000;1445
312.063;1437
312.125;1445
312.188;1447
312.250;1423
312.313;1433
312.375;1416
312.438;1433
312.500;1435
312.563;1440
312.625;1452
312.688;1450
312.750;1462
312.813;1455
312.875;1450
312.938;1452
313.000;1437
313.063;1437
313.125;1440
313.188;1425
313.250;1450
313.313;1447
313.375;1440
313.438;1435
313.500;1479
313.563;1481
313.625;1499
313.688;1489
313.750;1491
313.813;1491
313.875;1486
313.938;1486
314.000;1484
314.063;1467
314.125;1450
314.188;1469
314.250;1496
314.313;1484
314.375;1491
314.438;1499
314.500;1516
314.563;1506
314.625;1516
314.688;1520
314.750;1506
314.813;1499
314.875;1501
314.938;1520
315.000;1538
315.063;1530
315.125;1523
315.188;1550
315.250;1577
315.313;1584
315.375;1584
315.438;1577
315.500;1550
315.563;1533
315.625;1562
315.688;1542
315.750;1518
315.813;1506
315.875;1506
315.938;1486
316.000;1496
316.063;1484
316.125;1484
316.188;1445
316.250;1433
316.313;1486
316.375;1479
316.438;1494
316.500;1491
316.563;1489
316.625;1499
316.688;1496
316.750;1494
316.813;1499
316.875;1474
316.938;1464
317.000;1491
317.063;1486
317.125;1484
317.188;1486
317.250;1486
317.313;1489
317.375;1491
317.438;1484
317.500;1479
317.563;1425
317.625;1396
317.688;1462
317.750;1467
317.813;1474
317.875;1481
317.938;1479
318.000;1464
318.063;1457
318.125;1477
318.188;1459
318.250;1447
318.313;1386
318.375;1450
318.438;1462
318.500;1467
318.563;1477
318.625;1464
318.688;1484
318.750;1467
318.813;1469
318.875;1481
318.938;1459
319.000;1408
319.063;1455
319.125;1486
319.188;1481
319.250;1472
319.313;1472
319.375;1474
319.438;1472
319.500;1467
319.563;1462
319.625;1435
319.688;1367
319.750;1381
319.813;1430
319.875;1435
319.938;1450
320.000;1455
320.063;1457
320.125;1452
320.188;1464
320.250;1447
320.313;1450
320.375;1398
320.438;1376
320.500;1450
320.563;1462
320.625;1455
320.688;1452
320.750;1459
320.813;1467
320.875;1474
320.938;1457
321.000;1447
321.063;1364
321.125;1362
321.188;1440
321.250;1442
321.313;1459
321.375;1430
321.438;1435
321.500;1435
321.563;1440
321.625;1442
321.688;1437
321.750;1406
321.813;1376
321.875;1437
321.938;1433
322.000;1462
322.063;1447
322.125;1447
322.188;1442
322.250;1447
322.313;1447
322.375;1447
322.438;1420
322.500;1394
322.563;1447
322.625;1447
322.688;1440
322.750;1455
322.813;1481
322.875;1486
322.938;1499
323.000;1486
323.063;1457
323.125;1447
323.188;1401
323.250;1433
323.313;1435
323.375;1442
323.438;1450
323.500;1445
323.563;1430
323.625;1445
323.688;1450
323.750;1459
323.813;1472
323.875;1450
323.938;1516
324.000;1708
324.063;1791
324.125;1818
324.188;1848
324.250;1816
324.313;1770
324.375;1650
324.438;1481
324.500;1435
324.563;1394
324.625;1386
324.688;1428
324.750;1413
324.813;1416
324.875;1416
324.938;1420
325.000;1428
325.063;1420
325.125;1423
325.188;1433
325.250;1408
325.313;1401
325.375;1428
325.438;1398
325.500;1411
325.563;1413
325.625;1420
325.688;1413
325.750;1416
325.813;1420
325.875;1418
325.938;1401
326.000;1394
326.063;1423
326.125;1413
326.188;1416
326.250;1416
326.313;1413
326.375;1423
326.438;1423
326.500;1442
326.563;1433
326.625;1437
326.688;1440
326.750;1442
326.813;1435
326.875;1437
326.938;1435
327.000;1435
327.063;1430
327.125;1437
327.188;1425
327.250;1450
327.313;1440
327.375;1403
327.438;1447
327.500;1447
327.563;1462
327.625;1457
327.688;1462
327.750;1464
327.813;1464
327.875;1477
327.938;1477
328.000;1499
328.063;1467
328.125;1491
328.188;1511
328.250;1511
328.313;1523
328.375;1538
328.438;1545
328.500;1547
328.563;1572
328.625;1582
328.688;1604
328.750;1562
328.813;1577
328.875;1640
328.938;1655
329.000;1662
329.063;1684
329.125;1708
329.188;1723
329.250;1738
329.313;1760
329.375;1757
329.438;1726
329.500;1721
329.563;1779
329.625;1782
329.688;1779
329.750;1782
329.813;1782
329.875;1809
329.938;1955
330.000;2133
330.063;2170
330.125;2155
330.188;2145
330.250;2158
330.313;2087
330.375;1914
330.438;1811
330.500;1791
330.563;1789
330.625;1784
330.688;1784
330.750;1791
330.813;1745
330.875;1713
330.938;1774
331.000;1750
331.063;1728
331.125;1716
331.188;1701
331.250;1684
331.313;1677
331.375;1652
331.438;1640
331.500;1586
331.563;1562
331.625;1596
331.688;1579
331.750;1562
331.813;1550
331.875;1542
331.938;1538
332.000;1523
332.063;1501
332.125;1499
332.188;1481
332.250;1420
332.313;1477
332.375;1472
332.438;1452
332.500;1455
332.563;1437
332.625;1435
332.688;1430
332.750;1418
332.813;1420
332.875;1408
332.938;1367
333.000;1374
333.063;1394
333.125;1401
333.188;1394
333.250;1384
333.313;1389
333.375;1374
333.438;1381
333.500;1374
333.563;1376
333.625;1342
333.688;1350
333.750;1391
333.813;1450
333.875;1508
333.938;1523
334.000;1533
334.063;1503
334.125;1442
334.188;1398
334.250;1381
334.313;1352
334.375;1330
334.438;1364
334.500;1357
334.563;1357
334.625;1357
334.688;1354
334.750;1357
334.813;1357
334.875;1352
334.938;1364
335.000;1418
335.063;1418
335.125;1408
335.188;1520
335.250;1359
335.313;1418
335.375;1354
335.438;1345
335.500;1342
335.563;1335
335.625;1333
335.688;1335
335.750;1345
335.813;1359
335.875;1364
335.938;1376
336.000;1396
336.063;1379
336.125;1391
336.188;1384
336.250;1369
336.313;1362
336.375;1333
336.438;1320
336.500;1318
336.563;1323
336.625;1330
336.688;1320
336.750;1328
336.813;1330
336.875;1337
336.938;1333
337.000;1328
337.063;1330
337.125;1315
337.188;1335
337.250;1325
337.313;1330
337.375;1320
337.438;1330
337.500;1340
337.563;1333
337.625;1335
337.688;1364
337.750;1389
337.813;1376
337.875;1359
337.938;1352
338.000;1354
338.063;1337
338.125;1325
338.188;1325
338.250;1335
338.313;1342
338.375;1328
338.438;1333
338.500;1330
338.563;1323
338.625;1337
338.688;1325
338.750;1345
338.813;1345
338.875;1357
338.938;1362
339.000;1364
339.063;1369
339.125;1398
339.188;1396
339.250;1381
339.313;1354
339.375;1403
339.438;1425
339.500;1428
339.563;1401
339.625;1401
339.688;1437
339.750;1425
339.813;1398
339.875;1386
339.938;1381
340.000;1396
340.063;1389
340.125;1364
340.188;1354
340.250;1401
340.313;1430
340.375;1423
340.438;1418
340.500;1413
340.563;1452
340.625;1433
340.688;1411
340.750;1381
340.813;1406
340.875;1464
340.938;1445
341.000;1435
341.063;1403
341.125;1435
341.188;1450
341.250;1447
341.313;1425
341.375;1433
341.438;1484
341.500;1474
341.563;1462
341.625;1433
341.688;1445
341.750;1486
341.813;1457
341.875;1428
341.938;1406
342.000;1445
342.063;1464
342.125;1474
342.188;1430
342.250;1413
342.313;1435
342.375;1435
342.438;1430
342.500;1418
342.563;1440
342.625;1489
342.688;1459
342.750;1433
342.813;1413
342.875;1430
342.938;1418
343.000;1408
343.063;1386
343.125;1391
343.188;1428
343.250;1425
343.313;1425
343.375;1406
343.438;1435
343.500;1472
343.563;1452
343.625;1430
343.688;1408
343.750;1437
343.813;1445
343.875;1428
343.938;1391
344.000;1391
344.063;1416
344.125;1398
344.188;1391
344.250;1357
344.313;1367
344.375;1369
344.438;1354
344.500;1352
344.563;1337
344.625;1340
344.688;1345
344.750;1345
344.813;1345
344.875;1342
344.938;1364
345.000;1352
345.063;1359
345.125;1372
345.188;1369
345.250;1408
345.313;1411
345.375;1369
345.438;1357
345.500;1347
345.563;1350
345.625;1352
345.688;1335
345.750;1342
345.813;1337
345.875;1350
345.938;1342
346.000;1340
346.063;1342
346.125;1347
346.188;1345
346.250;1345
346.313;1345
346.375;1350
346.438;1350
346.500;1362
346.563;1362
346.625;1364
346.688;1354
346.750;1364
346.813;1364
346.875;1362
346.938;1364
347.000;1367
347.063;1364
347.125;1372
347.188;1362
347.250;1345
347.313;1347
347.375;1359
347.438;1357
347.500;1347
347.563;1347
347.625;1350
347.688;1354
347.750;1354
347.813;1354
347.875;1352
347.938;1364
348.000;1357
348.063;1354
348.125;1350
348.188;1357
348.250;1350
348.313;1345
348.375;1354
348.438;1357
348.500;1362
348.563;1364
348.625;1359
348.688;1367
348.750;1367
348.813;1403
348.875;1403
348.938;1391
349.000;1396
349.063;1389
349.125;1401
349.188;1372
349.250;1367
349.313;1364
349.375;1364
349.438;1374
349.500;1364
349.563;1359
349.625;1357
349.688;1362
349.750;1367
349.813;1364
349.875;1359
349.938;1369
350.000;1372
350.063;1376
350.125;1372
350.188;1386
350.250;1367
350.313;1369
350.375;1374
350.438;1376
350.500;1364
350.563;1357
350.625;1364
350.688;1367
350.750;1364
350.813;1367
350.875;1362
350.938;1372
351.000;1428
351.063;1477
351.125;1508
351.188;1525
351.250;1494
351.313;1462
351.375;1411
351.438;1379
351.500;1364
351.563;1372
351.625;1362
351.688;1374
351.750;1359
351.813;1367
351.875;1374
351.938;1367
352.000;1369
352.063;1374
352.125;1369
352.188;1367
352.250;1369
352.313;1369
352.375;1367
352.438;1357
352.500;1369
352.563;1386
352.625;1391
352.688;1396
352.750;1391
352.813;1386
352.875;1376
352.938;1372
353.000;1362
353.063;1362
353.125;1345
353.188;1350
353.250;1364
353.313;1357
353.375;1369
353.438;1362
353.500;1372
353.563;1364
353.625;1367
353.688;1364
353.750;1374
353.813;1345
353.875;1350
353.938;1364
354.000;1369
354.063;1372
354.125;1364
354.188;1372
354.250;1391
354.313;1381
354.375;1389
354.438;1394
354.500;1372
354.563;1367
354.625;1372
354.688;1376
354.750;1364
354.813;1374
354.875;1372
354.938;1367
355.000;1379
355.063;1367
355.125;1374
355.188;1359
355.250;1362
355.313;1369
355.375;1367
355.438;1386
355.500;1445
355.563;1586
355.625;1840
355.688;2058
355.750;2124
355.813;2153
355.875;2148
355.938;2133
356.000;2070
356.063;1931
356.125;1689
356.188;1474
356.250;1428
356.313;1445
356.375;1462
356.438;1442
356.500;1430
356.563;1425
356.625;1396
356.688;1386
356.750;1379
356.813;1389
356.875;1384
356.938;1379
357.000;1384
357.063;1376
357.125;1386
357.188;1384
357.250;1374
357.313;1369
357.375;1369
357.438;1376
357.500;1367
357.563;1372
357.625;1369
357.688;1376
357.750;1376
357.813;1372
357.875;1374
357.938;1364
358.000;1359
358.063;1347
358.125;1372
358.188;1372
358.250;1384
358.313;1386
358.375;1384
358.438;1379
358.500;1386
358.563;1381
358.625;1381
358.688;1364
358.750;1376
358.813;1376
358.875;1381
358.938;1379
359.000;1372
359.063;1374
359.125;1379
359.188;1379
359.250;1376
359.313;1374
359.375;1367
359.438;1374
359.500;1433
359.563;1474
359.625;1506
359.688;1518
359.750;1472
359.813;1447
359.875;1433
359.938;1413
360.000;1452
360.063;1452
360.125;1464
360.188;1447
360.250;1433
360.313;1411
360.375;1389
360.438;1394
360.500;1384
360.563;1389
360.625;1394
360.688;1381
360.750;1389
360.813;1362
360.875;1386
360.938;1401
361.000;1398
361.063;1396
361.125;1398
361.188;1408
361.250;1406
361.313;1406
361.375;1403
361.438;1408
361.500;1364
361.563;1376
361.625;1420
361.688;1406
361.750;1420
361.813;1430
361.875;1433
361.938;1435
362.000;1459
362.063;1457
362.125;1459
362.188;1372
362.250;1379
362.313;1474
362.375;1486
362.438;1481
362.500;1486
362.563;1496
362.625;1503
362.688;1506
362.750;1520
362.813;1530
362.875;1386
362.938;1357
363.000;1667
363.063;1740
363.125;1740
363.188;1743
363.250;1713
363.313;1687
363.375;1606
363.438;1560
363.500;1538
363.563;1401
363.625;1362
363.688;1520
363.750;1545
363.813;1540
363.875;1535
363.938;1528
364.000;1503
364.063;1484
364.125;1491
364.188;1474
364.250;1437
364.313;1391
364.375;1457
364.438;1472
364.500;1455
364.563;1472
364.625;1464
364.688;1447
364.750;1435
364.813;1435
364.875;1413
364.938;1398
365.000;1359
365.063;1389
365.125;1403
365.188;1394
365.250;1401
365.313;1403
365.375;1403
365.438;1398
365.500;1389
365.563;1396
365.625;1401
365.688;1369
365.750;1376
365.813;1384
365.875;1396
365.938;1398
366.000;1398
366.063;1403
366.125;1391
366.188;1389
366.250;1379
366.313;1389
366.375;1357
366.438;1367
366.500;1374
366.563;1381
366.625;1381
366.688;1379
366.750;1389
366.813;1384
366.875;1384
366.938;1389
367.000;1381
367.063;1357
367.125;1362
367.188;1386
367.250;1357
367.313;1367
367.375;1401
367.438;1452
367.500;1464
367.563;1433
367.625;1430
367.688;1420
367.750;1398
367.813;1369
367.875;1362
367.938;1359
368.000;1364
368.063;1354
368.125;1352
368.188;1364
368.250;1357
368.313;1362
368.375;1350
368.438;1337
368.500;1340
368.563;1347
368.625;1347
368.688;1352
368.750;1352
368.813;1357
368.875;1350
368.938;1350
369.000;1340
369.063;1350
369.125;1345
369.188;1340
369.250;1350
369.313;1340
369.375;1342
369.438;1345
369.500;1335
369.563;1320
369.625;1337
369.688;1333
369.750;1318
369.813;1320
369.875;1308
369.938;1323
370.000;1323
370.063;1328
370.125;1328
370.188;1328
370.250;1330
370.313;1323
370.375;1328
370.438;1328
370.500;1325
370.563;1325
370.625;1333
370.688;1335
370.750;1345
370.813;1362
370.875;1379
370.938;1406
371.000;1425
371.063;1401
371.125;1403
371.188;1372
371.250;1376
371.313;1357
371.375;1379
371.438;1345
371.500;1345
371.563;1350
371.625;1340
371.688;1340
371.750;1350
371.813;1337
371.875;1342
371.938;1354
372.000;1389
372.063;1401
372.125;1418
372.188;1408
372.250;1401
372.313;1357
372.375;1340
372.438;1330
372.500;1318
372.563;1308
372.625;1315
372.688;1308
372.750;1328
372.813;1328
372.875;1318
372.938;1318
373.000;1330
373.063;1318
373.125;1330
373.188;1328
373.250;1325
373.313;1323
373.375;1323
373.438;1323
373.500;1320
373.563;1333
373.625;1342
373.688;1347
373.750;1345
373.813;1347
373.875;1337
373.938;1330
374.000;1330
374.063;1318
374.125;1328
374.188;1318
374.250;1308
374.313;1328
374.375;1328
374.438;1330
374.500;1325
374.563;1328
374.625;1323
374.688;1335
374.750;1342
374.813;1376
374.875;1442
374.938;1467
375.000;1516
375.063;1513
375.125;1538
375.188;1501
375.250;1457
375.313;1447
375.375;1345
375.438;1330
375.500;1320
375.563;1318
