Frequency[MHz];Amplitude RX1[mV] at pwm=120
124.125;1503
124.188;1550
124.250;1606
124.313;1606
124.375;1645
124.438;1569
124.500;1530
124.563;1508
124.625;1450
124.688;1430
124.750;1433
124.813;1428
124.875;1442
124.938;1472
125.000;1491
125.063;1472
125.125;1445
125.188;1423
125.250;1445
125.313;1457
125.375;1467
125.438;1662
125.500;1755
125.563;1826
125.625;1782
125.688;1726
125.750;1689
125.813;1547
125.875;1467
125.938;1550
126.000;1889
126.063;1958
126.125;2036
126.188;1967
126.250;1931
126.313;1887
126.375;1708
126.438;1562
126.500;1525
126.563;1582
126.625;1547
126.688;1503
126.750;1489
126.813;1455
126.875;1579
126.938;1574
127.000;1589
127.063;1530
127.125;1518
127.188;1445
127.250;1420
127.313;1416
127.375;1440
127.438;1403
127.500;1396
127.563;1420
127.625;1625
127.688;1884
127.750;1945
127.813;1938
127.875;1911
127.938;1828
128.000;1718
128.063;1591
128.125;1530
128.188;1538
128.250;1484
128.313;1455
128.375;1467
128.438;1599
128.500;1694
128.563;1723
128.625;1723
128.688;1652
128.750;1633
128.813;1552
128.875;1669
128.938;1696
129.000;1713
129.063;1633
129.125;1621
129.188;1508
129.250;1381
129.313;1340
129.375;1330
129.438;1333
129.500;1328
129.563;1337
129.625;1391
129.688;1406
129.750;1535
129.813;1484
129.875;1467
129.938;1469
130.000;1455
130.063;1721
130.125;1735
130.188;1787
130.250;1721
130.313;1669
130.375;1608
130.438;1545
130.500;1481
130.563;1618
130.625;1655
130.688;1589
130.750;1445
130.813;1433
130.875;1416
130.938;1389
131.000;1372
131.063;1411
131.125;1408
131.188;1433
131.250;1396
131.313;1381
131.375;1374
131.438;1369
131.500;1447
131.563;1728
131.625;1784
131.688;1818
131.750;1757
131.813;1723
131.875;1621
131.938;1511
132.000;1433
132.063;1442
132.125;1413
132.188;1445
132.250;1464
132.313;1489
132.375;1535
132.438;1640
132.500;1738
132.563;1806
132.625;1791
132.688;1733
132.750;1728
132.813;1611
132.875;1508
132.938;1477
133.000;1398
133.063;1440
133.125;1447
133.188;1474
133.250;1435
133.313;1425
133.375;1406
133.438;1533
133.500;1511
133.563;1489
133.625;1542
133.688;1474
133.750;1459
133.813;1406
133.875;1352
133.938;1379
134.000;1442
134.063;1467
134.125;1452
134.188;1433
134.250;1386
134.313;1347
134.375;1328
134.438;1342
134.500;1352
134.563;1508
134.625;1547
134.688;1557
134.750;1506
134.813;1474
134.875;1413
134.938;1445
135.000;1530
135.063;1577
135.125;1511
135.188;1481
135.250;1496
135.313;1423
